row_id,call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,tariff_plan,status,age,customer_value,cluster,churn,conjunto
1904,4,0,37,0,2798,63,3,31,0,0,15,173.855,1,0,treino
1905,12,0,37,1,4180,87,33,26,0,0,30,302.68,1,0,treino
1906,5,0,37,0,2765,44,286,16,0,0,30,1256.36,0,0,treino
1907,14,0,36,2,9520,126,145,41,0,0,30,965.84,2,0,treino
1908,8,0,37,0,14178,174,1,42,0,0,30,578.08,2,0,treino
1909,8,0,37,1,4920,88,3,23,0,0,30,212.32,1,0,treino
1910,7,0,37,0,6323,100,8,10,0,0,25,325.035,1,0,treino
1911,10,0,37,0,2643,59,9,15,0,1,30,144.08,1,0,teste
1912,26,1,37,3,15545,230,55,30,0,0,30,851.0,2,0,teste
1913,5,0,37,1,3500,32,484,6,0,0,30,2077.28,0,0,treino
1914,10,0,36,0,15890,187,151,28,0,0,25,1402.965,2,0,treino
1915,4,0,36,1,6905,91,187,24,0,0,30,1027.84,0,0,treino
1916,1,0,36,0,1280,19,1,9,0,1,25,62.955,1,0,teste
1917,3,0,37,0,1115,19,14,6,0,1,25,114.03,1,0,treino
1918,0,0,36,0,0,0,1,0,0,1,25,4.5,1,1,treino
1919,4,0,36,0,7913,132,385,41,0,0,25,2094.525,0,0,treino
1920,8,0,36,1,11870,159,12,45,0,0,30,529.16,2,0,treino
1921,9,0,36,1,7123,80,109,35,0,0,25,814.635,0,0,treino
1922,24,0,32,0,1360,52,17,15,0,1,25,140.04,1,1,teste
1923,22,0,35,8,10840,98,2,40,0,0,45,278.45,2,0,treino
1924,14,0,35,1,6223,103,27,22,0,0,25,406.17,1,0,treino
1925,2,0,33,0,3245,27,1,12,0,0,30,134.88,1,0,teste
1926,10,0,34,0,3395,46,10,14,0,1,30,177.64,1,1,treino
1927,10,1,35,0,2673,49,35,29,0,1,30,248.88,1,1,teste
1928,1,0,35,0,538,7,1,1,0,1,30,25.8,1,1,treino
1929,2,0,35,0,2073,30,1,4,0,0,30,88.12,1,0,treino
1930,4,0,32,1,7190,102,15,20,0,0,45,219.8,1,0,treino
1931,1,0,35,0,1033,12,10,2,0,1,45,51.125,1,1,treino
1932,1,0,35,1,743,9,5,1,0,0,55,18.78,1,0,treino
1933,26,0,30,3,16480,243,1,78,0,0,25,757.035,2,0,treino
1934,7,0,33,3,7370,121,272,31,1,0,25,1561.095,0,0,treino
1935,3,0,35,0,4123,87,3,26,0,0,25,202.95,1,0,teste
1936,4,0,34,0,2070,49,39,18,0,1,30,240.76,1,0,teste
1937,7,0,35,0,3185,58,176,21,0,0,25,937.935,0,0,treino
1938,5,0,26,1,1720,41,194,9,1,0,25,952.245,0,0,treino
1939,5,0,25,0,1973,44,31,66,0,0,45,127.925,1,0,teste
1940,12,0,26,0,1105,30,11,5,0,1,25,100.575,1,0,treino
1941,1,0,25,0,1230,15,22,1,0,1,45,86.125,1,0,treino
1942,11,0,24,0,1630,37,20,11,0,0,25,165.015,1,0,treino
1943,3,0,24,0,3630,66,9,21,0,0,30,183.84,1,0,teste
1944,3,0,17,0,2100,31,29,12,0,0,25,226.395,1,0,treino
1945,17,0,16,1,6797,146,86,40,1,0,15,854.865,2,0,treino
1946,13,0,14,0,9337,176,74,38,0,0,45,422.825,2,0,treino
1947,9,0,15,3,3257,50,32,17,0,0,30,260.28,1,0,treino
1948,3,0,8,1,4795,45,216,8,0,0,30,1057.6,0,0,teste
1949,4,0,8,1,1892,24,1,5,0,0,30,80.64,1,1,treino
1950,0,0,35,0,3355,54,0,15,0,0,25,153.405,1,0,treino
1951,0,0,36,0,0,0,0,0,0,1,25,0.0,1,0,treino
1952,0,0,34,0,1438,43,327,22,0,0,25,1538.145,0,0,treino
1953,0,0,35,0,3183,49,0,33,0,0,15,177.76,1,0,treino
1954,0,0,35,0,1378,41,0,31,0,0,15,78.045,1,0,teste
1955,0,0,35,0,2760,65,0,26,0,0,25,127.125,1,0,treino
1956,0,0,35,0,1345,22,253,16,0,0,30,1066.68,0,0,treino
1957,2,0,34,0,8100,104,112,41,0,0,30,776.16,0,0,treino
1958,0,0,35,0,12758,152,0,42,0,0,30,516.4,2,0,teste
1959,0,0,35,0,3500,66,0,23,0,0,30,142.64,1,0,treino
1960,0,0,35,0,4903,78,0,10,0,0,25,224.145,1,0,treino
1961,0,0,35,0,1223,37,0,15,0,1,30,50.4,1,0,treino
1962,14,0,35,1,14125,208,22,30,0,0,25,743.985,2,0,treino
1963,0,0,35,0,2080,10,451,6,0,0,30,1887.6,0,0,teste
1964,0,0,34,0,14470,165,118,28,0,0,25,1189.575,2,0,treino
1965,0,0,34,0,5485,69,154,24,0,0,30,838.16,0,0,treino
1966,0,0,34,0,0,0,0,0,0,1,25,0.0,1,0,treino
1967,0,0,35,0,0,0,0,0,0,1,25,0.0,1,0,treino
1968,0,0,34,0,0,0,0,0,0,1,25,0.0,1,1,treino
1969,0,0,34,0,6493,110,352,41,0,0,25,1881.135,0,0,treino
1970,0,0,34,0,10450,137,0,45,0,0,30,423.48,2,0,treino
1971,0,0,34,0,5703,58,76,35,0,0,25,601.245,1,0,treino
1972,0,1,30,0,0,0,0,0,0,1,25,0.0,1,1,treino
1973,10,0,33,6,9420,76,0,40,0,0,45,237.4,2,0,treino
1974,2,1,33,0,4803,81,0,22,0,0,25,219.78,1,1,treino
1975,0,0,31,0,1825,5,0,12,0,0,30,73.2,1,0,teste
1976,0,0,32,0,1975,24,0,14,0,1,25,89.955,1,1,treino
1977,0,0,33,0,1253,27,2,29,0,1,30,59.2,1,1,treino
1978,0,1,33,0,0,0,0,0,0,1,25,0.0,1,1,treino
1979,0,0,33,0,653,8,0,4,0,0,30,26.44,1,0,teste
1980,0,0,30,0,5770,80,0,20,0,0,45,146.25,1,0,treino
1981,0,0,33,0,0,0,0,0,0,1,30,0.0,1,1,treino
1982,0,0,33,0,0,0,0,0,0,0,45,0.0,1,0,treino
1983,14,0,28,1,15060,221,0,78,0,0,25,687.645,2,0,teste
1984,0,0,31,1,5950,99,239,31,1,0,25,1347.705,0,0,treino
1985,0,0,33,0,2703,65,0,26,0,0,25,124.56,1,0,treino
1986,0,0,32,0,650,27,6,18,0,1,30,51.08,1,0,treino
1987,0,0,33,0,1765,36,143,21,0,0,25,724.545,1,0,treino
1988,0,0,24,0,300,19,161,9,1,0,25,738.855,1,0,treino
1989,0,0,23,0,553,22,0,66,0,0,45,14.375,1,0,treino
1990,0,0,24,0,0,0,0,0,0,1,25,0.0,1,0,teste
1991,0,0,23,0,0,0,0,0,0,1,45,0.0,1,0,teste
1992,0,0,22,0,210,15,0,11,0,0,25,10.125,1,0,treino
1993,0,0,22,0,2210,44,0,21,0,0,30,90.16,1,0,treino
1994,0,0,15,0,680,9,0,12,0,0,25,31.005,1,0,treino
1995,5,0,14,0,5377,124,53,40,1,0,15,594.055,1,0,treino
1996,1,0,12,0,7917,154,41,38,0,0,45,304.275,2,0,treino
1997,0,0,13,1,1837,28,0,17,0,0,30,74.6,1,0,treino
1998,0,0,6,0,3375,23,183,8,0,0,30,867.92,0,0,teste
1999,0,0,6,0,472,2,0,5,0,0,25,21.33,1,1,treino
2000,3,0,36,0,4065,65,0,15,0,0,25,185.85,1,0,teste
2001,0,0,37,0,0,0,0,0,0,1,25,0.0,1,0,treino
2002,5,0,35,0,2148,54,352,22,0,0,25,1683.09,0,0,treino
2003,5,0,36,0,3893,60,0,33,0,0,15,217.415,1,0,treino
2004,0,0,36,0,2088,52,0,31,0,0,15,117.7,1,0,treino
2005,6,0,36,0,3470,76,25,26,0,0,25,272.07,1,0,treino
2006,0,0,36,0,2055,33,278,16,0,0,30,1195.52,0,0,treino
2007,8,0,35,1,8810,115,137,41,0,0,30,905.0,2,0,treino
2008,2,0,36,0,13468,163,0,42,0,0,30,545.24,2,0,treino
2009,2,0,36,0,4210,77,0,23,0,0,30,171.48,1,0,treino
2010,1,0,36,0,5613,89,0,10,0,0,25,256.59,1,0,treino
2011,4,0,36,0,1933,48,1,15,0,1,30,83.24,1,0,treino
2012,20,0,36,2,14835,219,47,30,0,0,30,790.16,2,0,teste
2013,0,0,36,0,2790,21,476,6,0,0,30,2016.44,0,0,treino
2014,4,0,35,0,15180,176,143,28,0,0,25,1334.52,2,0,teste
2015,0,0,35,0,6195,80,179,24,0,0,30,967.0,0,0,treino
2016,0,0,35,0,570,8,0,9,0,1,25,26.01,1,0,teste
2017,0,0,36,0,405,8,6,6,0,1,25,45.585,1,0,teste
2018,0,1,35,0,0,0,0,0,0,1,25,0.0,1,1,treino
2019,0,0,35,0,7203,121,377,41,0,0,25,2026.08,0,0,teste
2020,2,0,35,0,11160,148,4,45,0,0,30,468.32,2,0,treino
2021,3,0,35,0,6413,69,101,35,0,0,25,746.19,1,0,treino
2022,18,0,31,0,650,41,9,15,0,1,25,71.595,1,1,treino
2023,16,0,34,7,10130,87,0,40,0,0,45,255.425,2,0,treino
2024,8,0,34,0,5513,92,19,22,0,0,25,337.725,1,1,treino
2025,0,0,32,0,2535,16,0,12,0,0,30,102.04,1,0,treino
2026,4,0,33,0,2685,35,2,14,0,1,25,131.4,1,1,treino
2027,4,1,34,0,1963,38,27,29,0,1,30,188.04,1,1,treino
2028,0,0,34,0,0,0,0,0,0,1,30,0.0,1,1,treino
2029,0,0,34,0,1363,19,0,4,0,0,30,55.28,1,0,treino
2030,0,0,31,0,6480,91,7,20,0,0,45,181.775,1,0,treino
2031,0,1,34,0,323,1,2,2,0,1,45,13.1,1,1,treino
2032,0,0,34,0,0,0,0,0,0,0,55,0.0,1,0,teste
2033,20,0,29,2,15770,232,0,78,0,0,25,720.09,2,0,treino
2034,1,0,32,2,6660,110,264,31,1,0,25,1492.65,0,0,treino
2035,0,0,34,0,3413,76,0,26,0,0,25,157.005,1,0,treino
2036,0,0,33,0,1360,38,31,18,0,1,30,179.92,1,0,treino
2037,1,0,34,0,2475,47,168,21,0,0,25,869.49,0,0,treino
2038,0,0,25,0,1010,30,186,9,1,0,25,883.8,0,0,treino
2039,0,0,24,0,1263,33,23,66,0,0,45,89.9,1,0,teste
2040,6,0,25,0,395,19,3,5,0,1,25,32.13,1,0,treino
2041,0,0,24,0,520,4,14,1,0,1,45,48.1,1,0,treino
2042,5,0,23,0,920,26,12,11,0,0,25,96.57,1,0,teste
2043,0,0,23,0,2920,55,1,21,0,0,30,123.0,1,0,treino
2044,0,0,16,0,1390,20,21,12,0,0,25,157.95,1,0,teste
2045,11,0,15,0,6087,135,78,40,1,0,15,771.21,2,0,treino
2046,7,0,13,0,8627,165,66,38,0,0,45,384.8,2,0,teste
2047,3,0,14,2,2547,39,24,17,0,0,30,199.44,1,0,treino
2048,0,0,7,0,4085,34,208,8,0,0,30,996.76,0,0,treino
2049,0,0,7,0,1182,13,0,5,0,0,25,53.775,1,1,treino
2050,3,0,36,0,4065,65,0,15,0,0,25,185.85,1,0,teste
2051,0,0,37,0,0,0,0,0,0,1,25,0.0,1,0,treino
2052,5,0,35,0,2148,54,352,22,0,0,25,1683.09,0,0,treino
2053,5,0,36,0,3893,60,0,33,0,0,15,217.415,1,0,treino
2054,0,0,36,0,2088,52,0,31,0,0,15,117.7,1,0,treino
2055,6,0,36,0,3470,76,25,26,0,0,25,272.07,1,0,treino
2056,0,0,36,0,2055,33,278,16,0,0,30,1195.52,0,0,treino
2057,8,0,35,1,8810,115,137,41,0,0,30,905.0,2,0,treino
2058,2,0,36,0,13468,163,0,42,0,0,30,545.24,2,0,treino
2059,2,0,36,0,4210,77,0,23,0,0,30,171.48,1,0,treino
2060,1,0,36,0,5613,89,0,10,0,0,25,256.59,1,0,treino
2061,4,0,36,0,1933,48,1,15,0,1,30,83.24,1,0,treino
2062,20,0,36,2,14835,219,47,30,0,0,30,790.16,2,0,teste
2063,0,0,36,0,2790,21,476,6,0,0,30,2016.44,0,0,treino
2064,4,0,35,0,15180,176,143,28,0,0,25,1334.52,2,0,teste
2065,0,0,35,0,6195,80,179,24,0,0,30,967.0,0,0,treino
2066,0,0,35,0,570,8,0,9,0,1,25,26.01,1,0,teste
2067,0,0,36,0,405,8,6,6,0,1,25,45.585,1,0,teste
2068,0,0,35,0,0,0,0,0,0,1,25,0.0,1,1,treino
2069,0,0,35,0,7203,121,377,41,0,0,25,2026.08,0,0,teste
2070,2,0,35,0,11160,148,4,45,0,0,30,468.32,2,0,treino
2071,3,0,35,0,6413,69,101,35,0,0,25,746.19,1,0,treino
2072,18,1,31,0,650,41,9,15,0,1,25,71.595,1,1,treino
2073,16,0,34,7,10130,87,0,40,0,0,45,255.425,2,0,treino
2074,8,0,34,0,5513,92,19,22,0,0,25,337.725,1,1,treino
2075,0,0,32,0,2535,16,0,12,0,0,30,102.04,1,0,treino
2076,4,1,33,0,2685,35,2,14,0,1,25,131.4,1,1,treino
2077,4,0,34,0,1963,38,27,29,0,1,30,188.04,1,1,treino
2078,0,1,34,0,0,0,0,0,0,1,30,0.0,1,1,teste
2079,0,0,34,0,1363,19,0,4,0,0,30,55.28,1,0,treino
2080,0,0,31,0,6480,91,7,20,0,0,45,181.775,1,0,treino
2081,0,0,34,0,323,1,2,2,0,1,45,13.1,1,1,treino
2082,0,0,34,0,0,0,0,0,0,0,55,0.0,1,0,teste
2083,20,0,29,2,15770,232,0,78,0,0,25,720.09,2,0,treino
2084,1,0,32,2,6660,110,264,31,1,0,25,1492.65,0,0,treino
2085,0,0,34,0,3413,76,0,26,0,0,25,157.005,1,0,treino
2086,0,0,33,0,1360,38,31,18,0,1,30,179.92,1,0,treino
2087,1,0,34,0,2475,47,168,21,0,0,25,869.49,0,0,treino
2088,0,0,25,0,1010,30,186,9,1,0,25,883.8,0,0,treino
2089,0,0,24,0,1263,33,23,66,0,0,45,89.9,1,0,teste
2090,6,0,25,0,395,19,3,5,0,1,25,32.13,1,0,treino
2091,0,0,24,0,520,4,14,1,0,1,45,48.1,1,0,treino
2092,5,0,23,0,920,26,12,11,0,0,25,96.57,1,0,teste
2093,0,0,23,0,2920,55,1,21,0,0,30,123.0,1,0,treino
2094,0,0,16,0,1390,20,21,12,0,0,25,157.95,1,0,teste
2095,11,0,15,0,6087,135,78,40,1,0,15,771.21,2,0,treino
2096,7,0,13,0,8627,165,66,38,0,0,45,384.8,2,0,teste
2097,3,0,14,2,2547,39,24,17,0,0,30,199.44,1,0,treino
2098,0,0,7,0,4085,34,208,8,0,0,30,996.76,0,0,treino
2099,0,0,7,0,1182,13,0,5,0,0,25,53.775,1,1,treino
2100,13,0,40,1,4675,77,12,19,0,0,30,238.08,1,0,treino
2101,5,0,41,0,623,11,14,6,0,1,30,81.36,1,0,teste
2102,15,0,39,1,2758,66,366,26,0,0,30,1576.96,0,0,treino
2103,15,0,40,1,4503,72,8,37,0,0,15,295.625,1,0,treino
2104,8,0,40,1,2698,64,9,35,0,0,25,164.79,1,0,teste
2105,16,0,40,2,4080,88,39,30,0,0,30,322.72,2,0,treino
2106,9,0,40,1,2665,45,292,20,0,0,30,1276.4,0,0,treino
2107,18,0,39,3,9420,127,151,45,0,0,30,985.88,2,0,treino
2108,12,0,40,1,14078,175,7,46,0,0,30,598.12,2,0,treino
2109,12,0,40,2,4820,89,9,27,0,0,30,232.36,1,0,treino
2110,11,0,40,1,6223,101,14,14,0,0,30,308.96,1,0,treino
2111,14,1,40,0,2543,60,15,19,0,1,30,164.12,1,0,treino
2112,30,0,40,4,15445,231,61,34,1,0,30,871.04,2,0,treino
2113,9,0,40,2,3400,33,490,10,0,0,30,2097.32,0,0,treino
2114,14,0,39,1,15790,188,157,32,0,0,25,1425.51,2,0,treino
2115,8,0,39,2,6805,92,193,28,0,0,30,1047.88,0,0,treino
2116,5,0,39,0,1180,20,7,13,0,1,25,85.5,1,0,treino
2117,7,0,40,0,1015,20,20,10,0,1,30,121.4,1,0,treino
2118,5,0,39,0,305,6,7,2,0,1,25,45.495,1,1,treino
2119,8,0,39,1,7813,133,391,45,0,0,30,1881.84,0,0,treino
2120,12,0,39,2,11770,160,18,49,0,0,45,343.25,2,0,teste
2121,13,0,39,2,7023,81,115,39,0,0,25,837.18,2,0,treino
2122,28,0,35,0,1260,53,23,19,0,1,30,144.52,1,1,treino
2123,26,0,38,9,10740,99,8,44,0,0,55,174.585,2,0,treino
2124,18,0,38,2,6123,104,33,26,0,0,25,428.715,2,0,treino
2125,6,0,36,1,3145,28,7,16,0,0,30,154.92,1,0,treino
2126,14,1,37,0,3295,47,16,18,0,1,30,197.68,1,1,teste
2127,14,1,38,0,2573,50,41,33,0,1,45,168.075,1,1,teste
2128,5,0,38,0,438,8,7,4,0,1,30,45.84,1,1,treino
2129,6,0,38,1,1973,31,7,8,0,0,45,67.6,1,0,treino
2130,8,0,35,2,7090,103,21,24,0,0,55,139.395,2,0,treino
2131,5,0,38,0,933,13,16,6,0,1,45,63.65,1,1,teste
2132,5,0,38,2,643,10,11,4,0,0,55,26.295,1,0,treino
2133,30,0,33,4,16380,244,7,82,1,0,25,779.58,2,0,treino
2134,11,0,36,4,7270,122,278,35,1,0,30,1407.68,0,0,treino
2135,7,0,38,1,4023,88,9,30,0,0,30,200.44,1,0,treino
2136,8,0,37,0,1970,50,45,22,0,1,30,260.8,1,0,treino
2137,11,0,38,1,3085,59,182,25,0,0,25,960.48,0,0,treino
2138,9,0,29,2,1620,42,200,13,1,0,30,866.48,0,0,treino
2139,9,0,28,1,1873,45,37,70,0,0,55,84.27,1,0,treino
2140,16,0,29,0,1005,31,17,9,0,1,30,109.44,1,0,treino
2141,5,0,28,0,1130,16,28,5,0,1,45,98.65,1,0,treino
2142,15,0,27,1,1530,38,26,15,0,0,25,187.56,1,0,treino
2143,7,0,27,1,3530,67,15,25,0,0,30,203.88,1,0,treino
2144,7,0,20,1,2000,32,35,16,0,0,30,221.28,1,0,treino
2145,21,0,19,2,6698,147,92,44,1,0,25,722.025,2,0,treino
2146,17,0,17,1,9238,177,80,42,0,0,55,261.225,2,0,teste
2147,13,0,18,4,3158,51,38,21,1,0,30,280.36,1,0,treino
2148,7,0,11,2,4695,46,222,12,0,0,30,1077.64,0,0,treino
2149,8,1,11,2,1793,25,7,9,0,0,30,100.72,1,1,teste
2150,16,0,42,2,4735,80,17,21,0,0,30,260.6,1,0,treino
2151,8,0,43,2,683,14,19,8,0,0,30,103.88,1,0,treino
2152,18,0,41,2,2818,69,371,28,0,0,30,1599.48,0,0,teste
2153,18,0,42,2,4563,75,13,39,0,0,15,326.59,2,0,treino
2154,11,0,42,2,2758,67,14,37,0,0,25,190.125,1,0,teste
2155,19,0,42,3,4140,91,44,32,0,0,30,345.24,2,0,treino
2156,12,0,42,2,2725,48,297,22,0,0,45,811.825,0,0,teste
2157,21,0,41,4,9480,130,156,47,0,0,30,1008.4,2,0,teste
2158,15,0,42,2,14138,178,12,48,0,0,30,620.64,2,0,treino
2159,15,0,42,3,4880,92,14,29,0,0,45,159.3,2,0,treino
2160,14,0,42,2,6283,104,19,16,0,0,30,331.48,2,0,treino
2161,17,0,42,2,2603,63,20,21,0,0,45,116.65,1,0,treino
2162,33,0,42,5,15505,234,66,36,1,0,30,893.56,2,0,treino
2163,12,0,42,3,3460,36,495,12,0,0,45,1324.9,0,0,teste
2164,17,0,41,2,15850,191,162,34,0,0,25,1450.845,2,0,treino
2165,11,0,41,3,6865,95,198,30,0,0,30,1070.4,0,0,treino
2166,8,0,41,2,1240,23,12,15,0,0,25,110.835,1,0,treino
2167,10,0,42,2,1075,23,25,12,0,0,30,143.92,1,0,teste
2168,8,0,41,2,365,9,12,4,0,0,30,62.96,1,1,treino
2169,11,0,41,2,7873,136,396,47,0,0,30,1904.36,0,0,treino
2170,15,0,41,3,11830,163,23,51,0,0,45,357.325,2,0,teste
2171,16,0,41,3,7083,84,120,41,0,0,25,862.515,2,0,treino
2172,31,1,37,2,1320,56,28,21,0,0,30,167.04,1,1,treino
2173,29,1,40,10,10800,102,13,46,1,0,55,183.03,2,0,treino
2174,21,0,40,3,6183,107,38,28,0,0,30,403.6,2,0,treino
2175,9,0,38,2,3205,31,12,18,0,0,30,177.44,1,0,treino
2176,17,1,39,2,3355,50,21,20,0,0,30,220.2,1,1,teste
2177,17,0,40,2,2633,53,46,35,0,0,45,182.15,1,1,treino
2178,8,0,40,2,498,11,12,6,0,0,30,68.36,1,1,treino
2179,9,0,40,2,2033,34,12,10,0,0,45,81.675,1,0,treino
2180,11,0,37,3,7150,106,26,26,0,0,55,147.84,2,0,treino
2181,8,1,40,2,993,16,21,8,0,0,45,77.725,1,1,treino
2182,8,0,40,3,703,13,16,6,0,0,55,34.74,1,0,treino
2183,33,0,35,5,16440,247,12,84,1,0,25,804.915,2,0,treino
2184,14,0,38,5,7330,125,283,37,1,0,30,1430.2,2,0,treino
2185,10,0,40,2,4083,91,14,32,0,0,30,222.96,1,0,teste
2186,11,0,39,2,2030,53,50,24,0,0,45,177.075,1,0,treino
2187,14,0,40,2,3145,62,187,27,0,0,25,985.815,0,0,treino
2188,12,0,31,3,1680,45,205,15,1,0,30,889.0,0,0,treino
2189,12,0,30,2,1933,48,42,72,0,0,55,92.715,2,0,treino
2190,19,0,31,2,1065,34,22,11,0,0,30,131.96,1,0,teste
2191,8,0,30,2,1190,19,33,7,0,0,45,112.725,1,0,treino
2192,18,0,29,2,1590,41,31,17,0,0,25,212.895,1,0,treino
2193,10,0,29,2,3590,70,20,27,0,0,30,226.4,1,0,treino
2194,10,0,22,2,2060,35,40,18,0,0,30,243.8,1,0,treino
2195,24,0,21,3,6758,150,97,46,1,0,25,747.36,2,0,teste
2196,20,0,19,2,9298,180,85,44,0,0,55,269.67,2,0,treino
2197,16,0,20,5,3218,54,43,23,1,0,30,302.88,2,0,teste
2198,10,0,13,3,4755,49,227,14,0,0,30,1100.16,0,0,treino
2199,11,1,13,3,1853,28,12,11,0,0,30,123.24,1,1,treino
2200,10,0,38,1,4615,74,7,17,0,0,30,215.56,1,0,treino
2201,5,0,39,0,563,8,9,4,0,1,30,58.84,1,0,treino
2202,12,0,37,1,2698,63,361,24,0,0,30,1554.44,0,0,teste
2203,12,0,38,1,4443,69,7,35,0,0,15,286.66,1,0,treino
2204,5,0,38,1,2638,61,7,33,0,0,25,152.955,1,0,treino
2205,13,0,38,1,4020,85,34,28,0,0,30,300.2,1,0,teste
2206,6,0,38,1,2605,42,287,18,0,0,30,1253.88,0,0,treino
2207,15,0,37,2,9360,124,146,43,0,0,30,963.36,2,0,treino
2208,9,0,38,1,14018,172,7,44,0,0,30,595.6,2,0,treino
2209,9,0,38,1,4760,86,7,25,0,0,30,221.84,1,0,teste
2210,8,0,38,1,6163,98,9,12,0,0,30,286.44,1,0,treino
2211,11,0,38,0,2483,57,10,17,0,1,30,141.6,1,0,treino
2212,27,0,38,3,15385,228,56,32,0,0,30,848.52,2,0,treino
2213,6,0,38,1,3340,30,485,8,0,0,30,2074.8,0,0,treino
2214,11,0,37,1,15730,185,152,30,0,0,25,1400.175,2,0,treino
2215,5,0,37,1,6745,89,188,26,0,0,30,1025.36,0,0,treino
2216,5,0,37,0,1120,17,7,11,0,1,25,82.665,1,0,teste
2217,5,0,38,0,955,17,15,8,0,1,30,98.88,1,0,treino
2218,5,0,37,0,305,6,7,2,0,1,25,45.495,1,1,treino
2219,5,0,37,1,7753,130,386,43,0,0,30,1859.32,0,0,treino
2220,9,0,37,1,11710,157,13,47,0,0,45,329.175,2,0,treino
2221,10,0,37,1,6963,78,110,37,0,0,25,811.845,2,0,treino
2222,25,1,33,0,1200,50,18,17,0,1,30,122.0,1,1,teste
2223,23,0,36,8,10680,96,7,42,0,0,55,172.14,2,0,treino
2224,15,0,36,1,6063,101,28,24,0,0,25,403.38,1,0,treino
2225,5,0,34,1,3085,25,7,14,0,0,30,152.4,1,0,treino
2226,11,0,35,0,3235,44,11,16,0,1,30,175.16,1,1,treino
2227,11,1,36,0,2513,47,36,31,0,1,30,246.4,1,1,teste
2228,5,0,36,0,305,6,7,2,0,1,30,40.44,1,1,treino
2229,5,0,36,1,1913,28,7,6,0,0,45,66.025,1,0,treino
2230,5,0,33,1,7030,100,16,22,0,0,55,130.95,1,0,treino
2231,5,0,36,0,873,10,11,4,0,1,45,49.575,1,1,treino
2232,5,0,36,1,305,6,7,2,0,0,55,15.165,1,0,treino
2233,27,0,31,3,16320,241,7,80,0,0,25,776.745,2,0,treino
2234,8,0,34,3,7210,119,273,33,1,0,25,1558.305,0,0,treino
2235,5,0,36,1,3963,85,7,28,0,0,30,189.92,1,0,treino
2236,5,0,35,0,1910,47,40,20,0,1,30,238.28,1,0,treino
2237,8,0,36,1,3025,56,177,23,0,0,25,935.145,0,0,teste
2238,6,0,27,1,1560,39,195,11,1,0,25,949.455,0,0,treino
2239,6,0,26,1,1813,42,32,68,0,0,45,126.375,1,0,treino
2240,13,0,27,0,945,28,12,7,0,1,30,86.92,1,0,treino
2241,5,0,26,0,1070,13,23,3,0,1,45,84.575,1,0,treino
2242,12,0,25,1,1470,35,21,13,0,0,25,162.225,1,0,treino
2243,5,0,25,1,3470,64,10,23,0,0,30,181.36,1,0,teste
2244,5,0,18,1,1940,29,30,14,0,0,25,223.605,1,0,treino
2245,18,0,17,1,6638,144,87,42,1,0,25,696.69,2,0,treino
2246,14,0,15,1,9178,174,75,40,0,0,55,252.78,2,0,treino
2247,10,0,16,3,3098,48,33,19,0,0,30,257.84,1,0,teste
2248,5,0,9,1,4635,43,217,10,0,0,30,1055.12,0,0,treino
2249,5,1,9,1,1733,22,7,7,0,0,30,98.2,1,1,treino
2250,14,0,44,2,4755,79,22,23,0,0,30,281.36,1,0,treino
2251,6,0,45,0,703,13,24,10,0,1,30,124.64,1,0,treino
2252,16,0,43,2,2838,68,376,30,0,0,30,1620.24,0,0,treino
2253,16,0,44,2,4583,74,18,41,0,0,15,355.135,2,0,treino
2254,9,0,44,2,2778,66,19,39,0,0,25,213.48,1,0,treino
2255,17,0,44,3,4160,90,49,34,0,0,30,366.0,2,0,treino
2256,10,0,44,2,2745,47,302,24,0,0,45,824.8,0,0,treino
2257,19,0,43,4,9500,129,161,49,0,0,30,1029.16,2,0,treino
2258,13,0,44,2,14158,177,17,50,0,0,30,641.4,2,0,teste
2259,13,0,44,3,4900,91,19,31,0,0,30,275.64,2,0,treino
2260,12,0,44,2,6303,103,24,18,0,0,30,352.24,1,0,treino
2261,15,1,44,0,2623,62,25,23,0,1,30,207.4,1,0,treino
2262,31,0,44,5,15525,233,71,38,0,0,30,914.32,2,0,treino
2263,10,0,44,3,3480,35,500,14,0,0,45,1337.875,0,0,treino
2264,15,0,43,2,15870,190,167,36,0,0,25,1474.2,2,0,treino
2265,9,0,43,3,6885,94,203,32,0,0,30,1091.16,0,0,treino
2266,6,0,43,0,1260,22,17,17,0,1,25,134.19,1,0,treino
2267,8,0,44,0,1095,22,30,14,0,1,30,164.68,1,0,treino
2268,6,0,43,0,385,8,17,6,0,1,25,94.185,1,1,treino
2269,9,0,43,2,7893,135,401,49,0,0,30,1925.12,0,0,treino
2270,13,0,43,3,11850,162,28,53,0,0,45,370.3,2,0,teste
2271,14,0,43,3,7103,83,125,43,0,0,25,885.87,2,0,treino
2272,29,1,39,0,1340,55,33,23,0,1,30,187.8,1,1,treino
2273,27,0,42,10,10820,101,18,48,0,0,55,190.815,2,0,treino
2274,19,0,42,3,6203,106,43,30,0,0,30,424.36,2,0,treino
2275,7,0,40,2,3225,30,17,20,0,0,30,198.2,1,0,treino
2276,15,1,41,0,3375,49,26,22,0,1,30,240.96,1,1,treino
2277,15,1,42,0,2653,52,51,37,0,1,45,195.125,1,1,treino
2278,6,0,42,0,518,10,17,8,0,1,30,89.12,1,1,treino
2279,7,0,42,2,2053,33,17,12,0,0,45,94.65,1,0,treino
